date;G(h);T2m;RH;WD10m;WS10m;PRECIP;Gb(n);Gd(h)
04/01/2021 08:30;859.805;19.235;44.065;256.595;6.225;99.755;0;859.805
04/01/2021 08:45;904.7725;19.6575;42.1275;258.2375;6.2275;99.7525;0;904.7725
04/01/2021 09:00;949.74;20.08;40.19;259.88;6.23;99.75;0;949.74
04/01/2021 09:15;970.5875;20.3875;38.9075;261.5075;6.2125;99.7475;0;970.5875
04/01/2021 09:30;991.435;20.695;37.625;263.135;6.195;99.745;0;991.435
04/01/2021 09:45;1012.2825;21.0025;36.3425;264.7625;6.1775;99.7425;0;1012.2825
04/01/2021 10:00;1033.13;21.31;35.06;266.39;6.16;99.74;0;1033.13
04/01/2021 10:15;1043.45;21.4925;34.31;268.0525;6.195;99.735;124.830933651108;1023.14021430559
04/01/2021 10:30;1053.77;21.675;33.56;269.715;6.23;99.73;249.661867302215;1013.15042861117
04/01/2021 10:45;1064.09;21.8575;32.81;271.3775;6.265;99.725;374.492800953323;1003.16064291676
04/01/2021 11:00;1074.41;22.04;32.06;273.04;6.3;99.72;499.323734604431;993.170857222344
04/01/2021 11:15;1076.7;22.0875;31.8575;274.51;6.38;99.7175;555.516585530982;950.979311368046
04/01/2021 11:30;1078.99;22.135;31.655;275.98;6.46;99.715;611.709436457533;908.787765513747
04/01/2021 11:45;1081.28;22.1825;31.4525;277.45;6.54;99.7125;667.902287384084;866.596219659449
04/01/2021 12:00;1083.57;22.23;31.25;278.92;6.62;99.71;724.095138310634;824.404673805151
04/01/2021 12:15;1070.1425;22.14;31.5625;279.87;6.7225;99.715;749.474277480301;763.465141828052
04/01/2021 12:30;1056.715;22.05;31.875;280.82;6.825;99.72;774.853416649968;702.525609850953
04/01/2021 12:45;1043.2875;21.96;32.1875;281.77;6.9275;99.725;800.232555819635;641.586077873853
04/01/2021 13:00;1029.86;21.87;32.5;282.72;7.03;99.73;825.611694989302;580.646545896754
04/01/2021 13:15;1005.0375;21.675;33.1875;283.06;7.1375;99.735;864.964368192235;493.995200306651
04/01/2021 13:30;980.215;21.48;33.875;283.4;7.245;99.74;904.317041395167;407.343854716549
04/01/2021 13:45;955.3925;21.285;34.5625;283.74;7.3525;99.745;943.6697145981;320.692509126446
04/01/2021 14:00;930.57;21.09;35.25;284.08;7.46;99.75;983.022387801033;234.041163536343
04/01/2021 14:15;883.17;20.81;36.2825;283.6875;7.56;99.7525;850.918192761738;265.295773713587
04/01/2021 14:30;835.77;20.53;37.315;283.295;7.66;99.755;718.813997722443;296.55038389083
04/01/2021 14:45;788.37;20.25;38.3475;282.9025;7.76;99.7575;586.709802683147;327.804994068074
04/01/2021 15:00;740.97;19.97;39.38;282.51;7.86;99.76;454.605607643852;359.059604245317
04/01/2021 15:15;688.7375;19.6325;40.755;281.8875;7.98;99.76;359.349828900386;385.201693463416
04/01/2021 15:30;636.505;19.295;42.13;281.265;8.1;99.76;264.09405015692;411.343782681516
04/01/2021 15:45;584.2725;18.9575;43.505;280.6425;8.22;99.76;168.838271413453;437.485871899615
04/01/2021 16:00;532.04;18.62;44.88;280.02;8.34;99.76;73.5824926699871;463.627961117715
04/01/2021 16:15;474.01;18.1575;47.05;279.2825;8.4725;99.77;58.8813165457706;419.112299534796
04/01/2021 16:30;415.98;17.695;49.22;278.545;8.605;99.78;44.180140421554;374.596637951878
04/01/2021 16:45;357.95;17.2325;51.39;277.8075;8.7375;99.79;29.4789642973374;330.080976368959
04/01/2021 17:00;299.92;16.77;53.56;277.07;8.87;99.8;14.7777881731208;285.565314786041
04/01/2021 17:15;246.56;16.205;56.8575;276.0575;8.845;99.8125;11.0833411298406;235.793986089531
04/01/2021 17:30;193.2;15.64;60.155;275.045;8.82;99.825;7.3888940865604;186.02265739302
04/01/2021 17:45;139.84;15.075;63.4525;274.0325;8.795;99.8375;3.6944470432802;136.25132869651
04/01/2021 18:00;86.48;14.51;66.75;273.02;8.77;99.85;0;86.48
04/01/2021 18:15;64.86;14.13;69.485;271.8725;8.595;99.855;0;64.86
04/01/2021 18:30;43.24;13.75;72.22;270.725;8.42;99.86;0;43.24
04/01/2021 18:45;21.62;13.37;74.955;269.5775;8.245;99.865;0;21.62
04/01/2021 19:00;0;12.99;77.69;268.43;8.07;99.87;0;0
04/01/2021 19:15;0;12.8925;78.5175;267.57;7.7275;99.8725;0;0
04/01/2021 19:30;0;12.795;79.345;266.71;7.385;99.875;0;0
04/01/2021 19:45;0;12.6975;80.1725;265.85;7.0425;99.8775;0;0
04/01/2021 20:00;0;12.6;81;264.99;6.7;99.88;0;0
04/01/2021 20:15;0;12.5425;81.485;263.6675;6.2875;99.8725;0;0
04/01/2021 20:30;0;12.485;81.97;262.345;5.875;99.865;0;0
04/01/2021 20:45;0;12.4275;82.455;261.0225;5.4625;99.8575;0;0
04/01/2021 21:00;0;12.37;82.94;259.7;5.05;99.85;0;0
04/01/2021 21:15;0;12.3425;83.1275;257.66;4.805;99.8425;0;0
04/01/2021 21:30;0;12.315;83.315;255.62;4.56;99.835;0;0
04/01/2021 21:45;0;12.2875;83.5025;253.58;4.315;99.8275;0;0
04/01/2021 22:00;0;12.26;83.69;251.54;4.07;99.82;0;0
04/01/2021 22:15;0;12.2075;84.22;250.84;3.97;99.8125;0;0
04/01/2021 22:30;0;12.155;84.75;250.14;3.87;99.805;0;0
04/01/2021 22:45;0;12.1025;85.28;249.44;3.77;99.7975;0;0
04/01/2021 23:00;0;12.05;85.81;248.74;3.67;99.79;0;0
04/01/2021 23:15;0;11.98;86.2625;248.89;3.65;99.7825;0;0
04/01/2021 23:30;0;11.91;86.715;249.04;3.63;99.775;0;0
04/01/2021 23:45;0;11.84;87.1675;249.19;3.61;99.7675;0;0
05/01/2021 00:00;0;11.77;87.62;249.34;3.59;99.76;0;0
05/01/2021 00:15;0;11.6925;87.84;249.825;3.565;99.7525;0;0
05/01/2021 00:30;0;11.615;88.06;250.31;3.54;99.745;0;0
05/01/2021 00:45;0;11.5375;88.28;250.795;3.515;99.7375;0;0
05/01/2021 01:00;0;11.46;88.5;251.28;3.49;99.73;0;0
05/01/2021 01:15;0;11.3975;88.9525;252.7375;3.53;99.7325;0;0
05/01/2021 01:30;0;11.335;89.405;254.195;3.57;99.735;0;0
05/01/2021 01:45;0;11.2725;89.8575;255.6525;3.61;99.7375;0;0
05/01/2021 02:00;0;11.21;90.31;257.11;3.65;99.74;0;0
05/01/2021 02:15;0;11.1625;91.06;258.575;3.685;99.7525;0;0
05/01/2021 02:30;0;11.115;91.81;260.04;3.72;99.765;0;0
05/01/2021 02:45;0;11.0675;92.56;261.505;3.755;99.7775;0;0
05/01/2021 03:00;0;11.02;93.31;262.97;3.79;99.79;0;0
05/01/2021 03:15;0;10.995;93.8875;263.5225;3.7825;99.805;0;0
05/01/2021 03:30;0;10.97;94.465;264.075;3.775;99.82;0;0
05/01/2021 03:45;0;10.945;95.0425;264.6275;3.7675;99.835;0;0
05/01/2021 04:00;0;10.92;95.62;265.18;3.76;99.85;0;0
05/01/2021 04:15;21.1475;11.17;94.2925;264.4175;3.7925;99.8625;0;21.1475
05/01/2021 04:30;42.295;11.42;92.965;263.655;3.825;99.875;0;42.295
05/01/2021 04:45;63.4425;11.67;91.6375;262.8925;3.8575;99.8875;0;63.4425
05/01/2021 05:00;84.59;11.92;90.31;262.13;3.89;99.9;0;84.59
05/01/2021 05:15;126.7775;12.3325;87.78;260.2775;3.6775;99.905;0;126.7775
05/01/2021 05:30;168.965;12.745;85.25;258.425;3.465;99.91;0;168.965
05/01/2021 05:45;211.1525;13.1575;82.72;256.5725;3.2525;99.915;0;211.1525
05/01/2021 06:00;253.34;13.57;80.19;254.72;3.04;99.92;0;253.34
05/01/2021 06:15;302.24;14.0375;77.845;256.6625;2.8225;99.92;0;302.24
05/01/2021 06:30;351.14;14.505;75.5;258.605;2.605;99.92;0;351.14
05/01/2021 06:45;400.04;14.9725;73.155;260.5475;2.3875;99.92;0;400.04
05/01/2021 07:00;448.94;15.44;70.81;262.49;2.17;99.92;0;448.94
05/01/2021 07:15;494.185;15.875;68.7625;269.3725;2.23;99.9175;0;494.185
05/01/2021 07:30;539.43;16.31;66.715;276.255;2.29;99.915;0;539.43
05/01/2021 07:45;584.675;16.745;64.6675;283.1375;2.35;99.9125;0;584.675
05/01/2021 08:00;629.92;17.18;62.62;290.02;2.41;99.91;0;629.92
05/01/2021 08:15;674.04;17.425;61.87;292.2825;2.715;99.9075;0;674.04
05/01/2021 08:30;718.16;17.67;61.12;294.545;3.02;99.905;0;718.16
05/01/2021 08:45;762.28;17.915;60.37;296.8075;3.325;99.9025;0;762.28
05/01/2021 09:00;806.4;18.16;59.62;299.07;3.63;99.9;0;806.4
05/01/2021 09:15;851.2725;18.285;59.2;298.29;3.935;99.8975;0;851.2725
05/01/2021 09:30;896.145;18.41;58.78;297.51;4.24;99.895;0;896.145
05/01/2021 09:45;941.0175;18.535;58.36;296.73;4.545;99.8925;0;941.0175
05/01/2021 10:00;985.89;18.66;57.94;295.95;4.85;99.89;0;985.89
05/01/2021 10:15;991.4525;18.6775;57.7675;295.585;5.1075;99.89;123.718363193576;971.640873885053
05/01/2021 10:30;997.015;18.695;57.595;295.22;5.365;99.89;247.436726387153;957.391747770107
05/01/2021 10:45;1002.5775;18.7125;57.4225;294.855;5.6225;99.89;371.155089580729;943.14262165516
05/01/2021 11:00;1008.14;18.73;57.25;294.49;5.88;99.89;494.873452774306;928.893495540213
05/01/2021 11:15;1009.9825;18.68;57.2975;294.2125;6.0825;99.8875;551.730418120748;886.34804149179
05/01/2021 11:30;1011.825;18.63;57.345;293.935;6.285;99.885;608.58738346719;843.802587443367
05/01/2021 11:45;1013.6675;18.58;57.3925;293.6575;6.4875;99.8825;665.444348813633;801.257133394944
05/01/2021 12:00;1015.51;18.53;57.44;293.38;6.69;99.88;722.301314160075;758.711679346521
05/01/2021 12:15;1014.7175;18.44;57.69;292.7175;6.815;99.88;747.914443317429;710.369539949392
05/01/2021 12:30;1013.925;18.35;57.94;292.055;6.94;99.88;773.527572474782;662.027400552264
05/01/2021 12:45;1013.1325;18.26;58.19;291.3925;7.065;99.88;799.140701632136;613.685261155136
05/01/2021 13:00;1012.34;18.17;58.44;290.73;7.19;99.88;824.753830789489;565.343121758008
05/01/2021 13:15;977.4325;18.055;58.7525;289.8725;7.24;99.88;871.122766378575;463.683315349302
05/01/2021 13:30;942.525;17.94;59.065;289.015;7.29;99.88;917.49170196766;362.023508940595
05/01/2021 13:45;907.6175;17.825;59.3775;288.1575;7.34;99.88;963.860637556745;260.363702531889
05/01/2021 14:00;872.71;17.71;59.69;287.3;7.39;99.88;1010.22957314583;158.703896123182
05/01/2021 14:15;831.105;17.57;60.1575;286.39;7.385;99.875;849.434754742289;218.639358547945
05/01/2021 14:30;789.5;17.43;60.625;285.48;7.38;99.87;688.639936338748;278.574820972708
05/01/2021 14:45;747.895;17.29;61.0925;284.57;7.375;99.865;527.845117935207;338.510283397472
05/01/2021 15:00;706.29;17.15;61.56;283.66;7.37;99.86;367.050299531666;398.445745822235
05/01/2021 15:15;654.9225;17.0125;62.1075;282.9625;7.3225;99.8625;289.875223527811;410.491180095121
05/01/2021 15:30;603.555;16.875;62.655;282.265;7.275;99.865;212.700147523957;422.536614368007
05/01/2021 15:45;552.1875;16.7375;63.2025;281.5675;7.2275;99.8675;135.525071520102;434.582048640893
05/01/2021 16:00;500.82;16.6;63.75;280.87;7.18;99.87;58.3499955162479;446.627482913779
05/01/2021 16:15;445.29;16.3975;64.735;280.3175;7.115;99.875;47.1556847054737;401.35153815279
05/01/2021 16:30;389.76;16.195;65.72;279.765;7.05;99.88;35.9613738946994;356.075593391801
05/01/2021 16:45;334.23;15.9925;66.705;279.2125;6.985;99.885;24.7670630839252;310.799648630812
05/01/2021 17:00;278.7;15.79;67.69;278.66;6.92;99.89;13.5727522731509;265.523703869823
05/01/2021 17:15;229.3975;15.425;69.6575;278.1575;6.8675;99.895;10.1795642048632;219.515277902367
05/01/2021 17:30;180.095;15.06;71.625;277.655;6.815;99.9;6.78637613657546;173.506851934912
05/01/2021 17:45;130.7925;14.695;73.5925;277.1525;6.7625;99.905;3.39318806828773;127.498425967456
05/01/2021 18:00;81.49;14.33;75.56;276.65;6.71;99.91;0;81.49
05/01/2021 18:15;61.1175;13.9825;77.81;276.225;6.5925;99.92;0;61.1175
05/01/2021 18:30;40.745;13.635;80.06;275.8;6.475;99.93;0;40.745
05/01/2021 18:45;20.3725;13.2875;82.31;275.375;6.3575;99.94;0;20.3725
05/01/2021 19:00;0;12.94;84.56;274.95;6.24;99.95;0;0
05/01/2021 19:15;0;12.7975;85.64;274.3425;6.0825;99.955;0;0
05/01/2021 19:30;0;12.655;86.72;273.735;5.925;99.96;0;0
05/01/2021 19:45;0;12.5125;87.8;273.1275;5.7675;99.965;0;0
05/01/2021 20:00;0;12.37;88.88;272.52;5.61;99.97;0;0
05/01/2021 20:15;0;12.325;89.255;272.415;5.435;99.9675;0;0
05/01/2021 20:30;0;12.28;89.63;272.31;5.26;99.965;0;0
05/01/2021 20:45;0;12.235;90.005;272.205;5.085;99.9625;0;0
05/01/2021 21:00;0;12.19;90.38;272.1;4.91;99.96;0;0
05/01/2021 21:15;0;12.1775;90.5825;271.6525;4.68;99.955;0;0
05/01/2021 21:30;0;12.165;90.785;271.205;4.45;99.95;0;0
05/01/2021 21:45;0;12.1525;90.9875;270.7575;4.22;99.945;0;0
05/01/2021 22:00;0;12.14;91.19;270.31;3.99;99.94;0;0
05/01/2021 22:15;0;12.125;91.4225;269.25;3.8025;99.93;0;0
05/01/2021 22:30;0;12.11;91.655;268.19;3.615;99.92;0;0
05/01/2021 22:45;0;12.095;91.8875;267.13;3.4275;99.91;0;0
05/01/2021 23:00;0;12.08;92.12;266.07;3.24;99.9;0;0
05/01/2021 23:15;0;12.065;92.2925;264.2025;3.145;99.8875;0;0
05/01/2021 23:30;0;12.05;92.465;262.335;3.05;99.875;0;0
05/01/2021 23:45;0;12.035;92.6375;260.4675;2.955;99.8625;0;0
06/01/2021 00:00;0;12.02;92.81;258.6;2.86;99.85;0;0
06/01/2021 00:15;0;12.005;92.935;256.26;2.845;99.835;0;0
06/01/2021 00:30;0;11.99;93.06;253.92;2.83;99.82;0;0
06/01/2021 00:45;0;11.975;93.185;251.58;2.815;99.805;0;0
06/01/2021 01:00;0;11.96;93.31;249.24;2.8;99.79;0;0
06/01/2021 01:15;0;11.9475;93.405;247.825;2.8075;99.79;0;0
06/01/2021 01:30;0;11.935;93.5;246.41;2.815;99.79;0;0
06/01/2021 01:45;0;11.9225;93.595;244.995;2.8225;99.79;0;0
06/01/2021 02:00;0;11.91;93.69;243.58;2.83;99.79;0;0
06/01/2021 02:15;0;11.9;93.7825;242.0425;2.8025;99.8025;0;0
06/01/2021 02:30;0;11.89;93.875;240.505;2.775;99.815;0;0
06/01/2021 02:45;0;11.88;93.9675;238.9675;2.7475;99.8275;0;0
06/01/2021 03:00;0;11.87;94.06;237.43;2.72;99.84;0;0
06/01/2021 03:15;0;11.8425;94.2;235.17;2.6675;99.855;0;0
06/01/2021 03:30;0;11.815;94.34;232.91;2.615;99.87;0;0
06/01/2021 03:45;0;11.7875;94.48;230.65;2.5625;99.885;0;0
06/01/2021 04:00;0;11.76;94.62;228.39;2.51;99.9;0;0
06/01/2021 04:15;15.0325;11.9575;93.48;226.3525;2.505;99.9125;0;15.0325
06/01/2021 04:30;30.065;12.155;92.34;224.315;2.5;99.925;0;30.065
06/01/2021 04:45;45.0975;12.3525;91.2;222.2775;2.495;99.9375;0;45.0975
06/01/2021 05:00;60.13;12.55;90.06;220.24;2.49;99.95;0;60.13
06/01/2021 05:15;93.1825;12.88;88.5925;219.2375;2.27;99.9625;0;93.1825
06/01/2021 05:30;126.235;13.21;87.125;218.235;2.05;99.975;0;126.235
06/01/2021 05:45;159.2875;13.54;85.6575;217.2325;1.83;99.9875;0;159.2875
06/01/2021 06:00;192.34;13.87;84.19;216.23;1.61;100;0;192.34
06/01/2021 06:15;230.925;14.485;80.815;221.8875;1.5125;100.01;0;230.925
06/01/2021 06:30;269.51;15.1;77.44;227.545;1.415;100.02;0;269.51
06/01/2021 06:45;308.095;15.715;74.065;233.2025;1.3175;100.03;0;308.095
06/01/2021 07:00;346.68;16.33;70.69;238.86;1.22;100.04;0;346.68
06/01/2021 07:15;380.265;16.9625;67.6575;246.885;1.325;100.0425;0;380.265
06/01/2021 07:30;413.85;17.595;64.625;254.91;1.43;100.045;0;413.85
06/01/2021 07:45;447.435;18.2275;61.5925;262.935;1.535;100.0475;0;447.435
06/01/2021 08:00;481.02;18.86;58.56;270.96;1.64;100.05;0;481.02
06/01/2021 08:15;534.39;19.335;56.78;274.3825;1.905;100.045;0;534.39
06/01/2021 08:30;587.76;19.81;55;277.805;2.17;100.04;0;587.76
06/01/2021 08:45;641.13;20.285;53.22;281.2275;2.435;100.035;0;641.13
06/01/2021 09:00;694.5;20.76;51.44;284.65;2.7;100.03;0;694.5
06/01/2021 09:15;716.88;20.965;50.8;288.2575;2.95;100.0275;0;716.88
06/01/2021 09:30;739.26;21.17;50.16;291.865;3.2;100.025;0;739.26
06/01/2021 09:45;761.64;21.375;49.52;295.4725;3.45;100.0225;0;761.64
06/01/2021 10:00;784.02;21.58;48.88;299.08;3.7;100.02;0;784.02
06/01/2021 10:15;801.6325;21.64;48.6125;300.14;3.925;100.0225;122.567824980845;782.325835735823
06/01/2021 10:30;819.245;21.7;48.345;301.2;4.15;100.025;245.13564996169;780.631671471646
06/01/2021 10:45;836.8575;21.76;48.0775;302.26;4.375;100.0275;367.703474942535;778.937507207469
06/01/2021 11:00;854.47;21.82;47.81;303.32;4.6;100.03;490.271299923381;777.243342943292
06/01/2021 11:15;878.075;21.8325;47.6225;303.1775;4.7925;100.0325;547.815918094723;756.558129537988
06/01/2021 11:30;901.68;21.845;47.435;303.035;4.985;100.035;605.360536266065;735.872916132684
06/01/2021 11:45;925.285;21.8575;47.2475;302.8925;5.1775;100.0375;662.905154437407;715.18770272738
06/01/2021 12:00;948.89;21.87;47.06;302.75;5.37;100.04;720.44977260875;694.502489322077
06/01/2021 12:15;941.2475;21.73;47.42;301.7925;5.525;100.045;746.304042663244;639.272515670184
06/01/2021 12:30;933.605;21.59;47.78;300.835;5.68;100.05;772.158312717739;584.042542018292
06/01/2021 12:45;925.9625;21.45;48.14;299.8775;5.835;100.055;798.012582772234;528.8125683664
06/01/2021 13:00;918.32;21.31;48.5;298.92;5.99;100.06;823.866852826729;473.582594714508
06/01/2021 13:15;881.9375;21.115;49.0475;297.44;6.0875;100.0675;856.507807381287;380.17535074792
06/01/2021 13:30;845.555;20.92;49.595;295.96;6.185;100.075;889.148761935846;286.768106781332
06/01/2021 13:45;809.1725;20.725;50.1425;294.48;6.2825;100.0825;921.789716490405;193.360862814743
06/01/2021 14:00;772.79;20.53;50.69;293;6.38;100.09;954.430671044964;99.953618848155
06/01/2021 14:15;741.075;20.3025;51.3925;291.465;6.4175;100.09;781.825496968754;181.185601822704
06/01/2021 14:30;709.36;20.075;52.095;289.93;6.455;100.09;609.220322892544;262.417584797252
06/01/2021 14:45;677.645;19.8475;52.7975;288.395;6.4925;100.09;436.615148816335;343.649567771801
06/01/2021 15:00;645.93;19.62;53.5;286.86;6.53;100.09;264.009974740125;424.881550746349
06/01/2021 15:15;600.175;19.415;54.0625;285.0125;6.5625;100.085;208.918790630797;424.26586323538
06/01/2021 15:30;554.42;19.21;54.625;283.165;6.595;100.08;153.82760652147;423.650175724411
06/01/2021 15:45;508.665;19.005;55.1875;281.3175;6.6275;100.075;98.7364224121429;423.034488213442
06/01/2021 16:00;462.91;18.8;55.75;279.47;6.66;100.07;43.6452383028156;422.418800702473
06/01/2021 16:15;414.1075;18.5375;56.5475;277.62;6.6675;100.07;35.9697243789937;380.599806816446
06/01/2021 16:30;365.305;18.275;57.345;275.77;6.675;100.07;28.2942104551717;338.780812930419
06/01/2021 16:45;316.5025;18.0125;58.1425;273.92;6.6825;100.07;20.6186965313498;296.961819044392
06/01/2021 17:00;267.7;17.75;58.94;272.07;6.69;100.07;12.9431826075279;255.142825158365
06/01/2021 17:15;220.2275;17.355;60.6575;270.8975;6.6425;100.075;9.70738695564591;210.809618868774
06/01/2021 17:30;172.755;16.96;62.375;269.725;6.595;100.08;6.47159130376394;166.476412579183
06/01/2021 17:45;125.2825;16.565;64.0925;268.5525;6.5475;100.085;3.23579565188197;122.143206289591
06/01/2021 18:00;77.81;16.17;65.81;267.38;6.5;100.09;0;77.81
06/01/2021 18:15;58.3575;15.755;68.295;266.8425;6.5025;100.0975;0;58.3575
06/01/2021 18:30;38.905;15.34;70.78;266.305;6.505;100.105;0;38.905
06/01/2021 18:45;19.4525;14.925;73.265;265.7675;6.5075;100.1125;0;19.4525
06/01/2021 19:00;0;14.51;75.75;265.23;6.51;100.12;0;0
06/01/2021 19:15;0;14.225;78.0325;265.1825;6.535;100.1275;0;0
06/01/2021 19:30;0;13.94;80.315;265.135;6.56;100.135;0;0
06/01/2021 19:45;0;13.655;82.5975;265.0875;6.585;100.1425;0;0
06/01/2021 20:00;0;13.37;84.88;265.04;6.61;100.15;0;0
06/01/2021 20:15;0;13.2225;86.285;264.5425;6.5575;100.145;0;0
06/01/2021 20:30;0;13.075;87.69;264.045;6.505;100.14;0;0
06/01/2021 20:45;0;12.9275;89.095;263.5475;6.4525;100.135;0;0
06/01/2021 21:00;0;12.78;90.5;263.05;6.4;100.13;0;0
06/01/2021 21:15;0;12.7425;90.8125;261.455;6.235;100.125;0;0
06/01/2021 21:30;0;12.705;91.125;259.86;6.07;100.12;0;0
06/01/2021 21:45;0;12.6675;91.4375;258.265;5.905;100.115;0;0
06/01/2021 22:00;0;12.63;91.75;256.67;5.74;100.11;0;0
06/01/2021 22:15;0;12.595;91.7975;254.225;5.63;100.1025;0;0
06/01/2021 22:30;0;12.56;91.845;251.78;5.52;100.095;0;0
06/01/2021 22:45;0;12.525;91.8925;249.335;5.41;100.0875;0;0
06/01/2021 23:00;0;12.49;91.94;246.89;5.3;100.08;0;0
06/01/2021 23:15;0;12.4525;91.815;245.345;5.3;100.0675;0;0
06/01/2021 23:30;0;12.415;91.69;243.8;5.3;100.055;0;0
06/01/2021 23:45;0;12.3775;91.565;242.255;5.3;100.0425;0;0
07/01/2021 00:00;0;12.34;91.44;240.71;5.3;100.03;0;0
07/01/2021 00:15;0;12.4075;90.345;240.075;5.4025;100.0175;0;0
07/01/2021 00:30;0;12.475;89.25;239.44;5.505;100.005;0;0
07/01/2021 00:45;0;12.5425;88.155;238.805;5.6075;99.9925;0;0
07/01/2021 01:00;0;12.61;87.06;238.17;5.71;99.98;0;0
07/01/2021 01:15;0;12.675;86.4825;237.83;5.7325;99.9775;0;0
07/01/2021 01:30;0;12.74;85.905;237.49;5.755;99.975;0;0
07/01/2021 01:45;0;12.805;85.3275;237.15;5.7775;99.9725;0;0
07/01/2021 02:00;0;12.87;84.75;236.81;5.8;99.97;0;0
07/01/2021 02:15;0;12.7875;85.8275;237.32;5.7075;99.9775;0;0
07/01/2021 02:30;0;12.705;86.905;237.83;5.615;99.985;0;0
07/01/2021 02:45;0;12.6225;87.9825;238.34;5.5225;99.9925;0;0
07/01/2021 03:00;0;12.54;89.06;238.85;5.43;100;0;0
07/01/2021 03:15;0;12.4475;90.14;239.385;5.3725;100.015;0;0
07/01/2021 03:30;0;12.355;91.22;239.92;5.315;100.03;0;0
07/01/2021 03:45;0;12.2625;92.3;240.455;5.2575;100.045;0;0
07/01/2021 04:00;0;12.17;93.38;240.99;5.2;100.06;0;0
07/01/2021 04:15;25.1025;12.3375;92.66;240.7825;5.35;100.0725;0;25.1025
07/01/2021 04:30;50.205;12.505;91.94;240.575;5.5;100.085;0;50.205
07/01/2021 04:45;75.3075;12.6725;91.22;240.3675;5.65;100.0975;0;75.3075
07/01/2021 05:00;100.41;12.84;90.5;240.16;5.8;100.11;0;100.41
07/01/2021 05:15;153.42;13.29;87.97;239.5075;5.8225;100.12;0;153.42
07/01/2021 05:30;206.43;13.74;85.44;238.855;5.845;100.13;0;206.43
07/01/2021 05:45;259.44;14.19;82.91;238.2025;5.8675;100.14;0;259.44
07/01/2021 06:00;312.45;14.64;80.38;237.55;5.89;100.15;0;312.45
07/01/2021 06:15;367.75;15.2425;77.145;237.9375;5.875;100.1575;0;367.75
07/01/2021 06:30;423.05;15.845;73.91;238.325;5.86;100.165;0;423.05
07/01/2021 06:45;478.35;16.4475;70.675;238.7125;5.845;100.1725;0;478.35
07/01/2021 07:00;533.65;17.05;67.44;239.1;5.83;100.18;0;533.65
07/01/2021 07:15;582.295;17.5925;65.205;240.4125;5.8375;100.175;0;582.295
07/01/2021 07:30;630.94;18.135;62.97;241.725;5.845;100.17;0;630.94
07/01/2021 07:45;679.585;18.6775;60.735;243.0375;5.8525;100.165;0;679.585
07/01/2021 08:00;728.23;19.22;58.5;244.35;5.86;100.16;0;728.23
07/01/2021 08:15;768.025;19.675;56.905;246.33;5.91;100.1525;0;768.025
07/01/2021 08:30;807.82;20.13;55.31;248.31;5.96;100.145;0;807.82
07/01/2021 08:45;847.615;20.585;53.715;250.29;6.01;100.1375;0;847.615
07/01/2021 09:00;887.41;21.04;52.12;252.27;6.06;100.13;0;887.41
07/01/2021 09:15;921.47;21.3525;51.09;254.2025;6.0925;100.125;0;921.47
07/01/2021 09:30;955.53;21.665;50.06;256.135;6.125;100.12;0;955.53
07/01/2021 09:45;989.59;21.9775;49.03;258.0675;6.1575;100.115;0;989.59
07/01/2021 10:00;1023.65;22.29;48;260;6.19;100.11;0;1023.65
07/01/2021 10:15;1027.265;22.45;47.515;261.7375;6.2225;100.1025;121.379062331112;1008.4694514645
07/01/2021 10:30;1030.88;22.61;47.03;263.475;6.255;100.095;242.758124662223;993.288902929007
07/01/2021 10:45;1034.495;22.77;46.545;265.2125;6.2875;100.0875;364.137186993335;978.108354393511
07/01/2021 11:00;1038.11;22.93;46.06;266.95;6.32;100.08;485.516249324446;962.927805858015
07/01/2021 11:15;1045.725;22.9425;45.935;268.4975;6.4425;100.075;543.77232541892;926.35469293445
07/01/2021 11:30;1053.34;22.955;45.81;270.045;6.565;100.07;602.028401513394;889.781580010885
07/01/2021 11:45;1060.955;22.9675;45.685;271.5925;6.6875;100.065;660.284477607867;853.20846708732
07/01/2021 12:00;1068.57;22.98;45.56;273.14;6.81;100.06;718.540553702341;816.635354163755
07/01/2021 12:15;1049.9825;22.8825;45.6225;273.5525;6.9575;100.06;744.643150801888;750.422415187001
07/01/2021 12:30;1031.395;22.785;45.685;273.965;7.105;100.06;770.745747901435;684.209476210246
07/01/2021 12:45;1012.8075;22.6875;45.7475;274.3775;7.2525;100.06;796.848345000981;617.996537233492
07/01/2021 13:00;994.22;22.59;45.81;274.79;7.4;100.06;822.950942100528;551.783598256737
07/01/2021 13:15;971.3125;22.455;45.8725;274.56;7.4475;100.0625;866.269066279987;464.370540058891
