date,G(h),T2m,VAPOR_PRESSURE,WD10m,WS10m,PRECIP
05/01/2021 08:00,629.92,17.18,4.782827707,290.02,2.41,0
05/01/2021 08:15,674.04,17.425,4.782827707,292.2825,2.715,0
05/01/2021 08:30,718.16,17.67,4.782827707,294.545,03.02,0
05/01/2021 08:45,762.28,17.915,4.782827707,296.8075,3.325,0
05/01/2021 09:00,806.4,18.16,4.782827707,299.07,3.63,0
05/01/2021 09:15,851.2725,18.285,4.782827707,298.29,3.935,0
05/01/2021 09:30,896.145,18.41,4.782827707,297.51,4.24,0
05/01/2021 09:45,941.0175,18.535,4.782827707,296.73,4.545,0
05/01/2021 10:00,985.89,18.66,4.782827707,295.95,4.85,0
05/01/2021 10:15,991.4525,18.6775,4.782827707,295.585,5.1075,0
05/01/2021 10:30,997.015,18.695,4.782827707,295.22,5.365,0
05/01/2021 10:45,1002.5775,18.7125,4.782827707,294.855,5.6225,0
05/01/2021 11:00,1008.14,18.73,4.782827707,294.49,5.88,0
05/01/2021 11:15,1009.9825,18.68,4.782827707,294.2125,6.0825,0
05/01/2021 11:30,1011.825,18.63,4.782827707,293.935,6.285,0
05/01/2021 11:45,1013.6675,18.58,4.782827707,293.6575,6.4875,0
05/01/2021 12:00,1015.51,18.53,5.783055152,293.38,6.69,0
05/01/2021 12:15,1014.7175,18.44,5.783055152,292.7175,6.815,0
05/01/2021 12:30,1013.925,18.35,5.783055152,292.055,6.94,0
05/01/2021 12:45,1013.1325,18.26,5.783055152,291.3925,7.065,0
05/01/2021 13:00,1012.34,18.17,5.783055152,290.73,7.19,0
05/01/2021 13:15,977.4325,18.055,5.783055152,289.8725,7.24,0
05/01/2021 13:30,942.525,17.94,5.783055152,289.015,7.29,0
05/01/2021 13:45,907.6175,17.825,5.783055152,288.1575,7.34,0
05/01/2021 14:00,872.71,17.71,5.783055152,287.3,7.39,0
05/01/2021 14:15,831.105,17.57,5.783055152,286.39,7.385,0
05/01/2021 14:30,789.5,17.43,5.783055152,285.48,7.38,0
05/01/2021 14:45,747.895,17.29,5.783055152,284.57,7.375,0
05/01/2021 15:00,706.29,17.15,5.783055152,283.66,7.37,0
05/01/2021 15:15,654.9225,17.0125,5.783055152,282.9625,7.3225,0
05/01/2021 15:30,603.555,16.875,5.783055152,282.265,7.275,0
05/01/2021 15:45,552.1875,16.7375,5.783055152,281.5675,7.2275,0
05/01/2021 16:00,500.82,16.6,5.783055152,280.87,7.18,0
05/01/2021 16:15,445.29,16.3975,5.783055152,280.3175,7.115,0
05/01/2021 16:30,389.76,16.195,5.783055152,279.765,07.05,0
05/01/2021 16:45,334.23,15.9925,5.783055152,279.2125,6.985,0
05/01/2021 17:00,278.7,15.79,5.783055152,278.66,6.92,0
05/01/2021 17:15,229.3975,15.425,5.783055152,278.1575,6.8675,0
05/01/2021 17:30,180.095,15.06,5.783055152,277.655,6.815,0
05/01/2021 17:45,130.7925,14.695,5.783055152,277.1525,6.7625,0
05/01/2021 18:00,81.49,14.33,6.101995471,276.65,6.71,0
05/01/2021 18:15,61.1175,13.9825,6.101995471,276.225,6.5925,0
05/01/2021 18:30,40.745,13.635,6.101995471,275.8,6.475,0
05/01/2021 18:45,20.3725,13.2875,6.101995471,275.375,6.3575,0
05/01/2021 19:00,0,12.94,6.101995471,274.95,6.24,0
05/01/2021 19:15,0,12.7975,6.101995471,274.3425,6.0825,0
05/01/2021 19:30,0,12.655,6.101995471,273.735,5.925,0
05/01/2021 19:45,0,12.5125,6.101995471,273.1275,5.7675,0
05/01/2021 20:00,0,12.37,6.101995471,272.52,5.61,0
05/01/2021 20:15,0,12.325,6.101995471,272.415,5.435,0
05/01/2021 20:30,0,12.28,6.101995471,272.31,5.26,0
05/01/2021 20:45,0,12.235,6.101995471,272.205,5.085,0
05/01/2021 21:00,0,12.19,6.101995471,272.1,4.91,0
05/01/2021 21:15,0,12.1775,6.101995471,271.6525,4.68,0
05/01/2021 21:30,0,12.165,6.101995471,271.205,4.45,0
05/01/2021 21:45,0,12.1525,6.101995471,270.7575,4.22,0
05/01/2021 22:00,0,12.14,6.101995471,270.31,3.99,0
05/01/2021 22:15,0,12.125,6.101995471,269.25,3.8025,0
05/01/2021 22:30,0,12.11,6.101995471,268.19,3.615,0
05/01/2021 22:45,0,12.095,6.101995471,267.13,3.4275,0
05/01/2021 23:00,0,12.08,6.101995471,266.07,3.24,0
05/01/2021 23:15,0,12.065,6.101995471,264.2025,3.145,0
05/01/2021 23:30,0,12.05,6.101995471,262.335,03.05,0
05/01/2021 23:45,0,12.035,6.101995471,260.4675,2.955,0
06/01/2021 00:00,0,12.02,5.803673324,258.6,2.86,0
06/01/2021 00:15,0,12.005,5.803673324,256.26,2.845,0
06/01/2021 00:30,0,11.99,5.803673324,253.92,2.83,0
06/01/2021 00:45,0,11.975,5.803673324,251.58,2.815,0
06/01/2021 01:00,0,11.96,5.803673324,249.24,2.8,0
06/01/2021 01:15,0,11.9475,5.803673324,247.825,2.8075,0
06/01/2021 01:30,0,11.935,5.803673324,246.41,2.815,0
06/01/2021 01:45,0,11.9225,5.803673324,244.995,2.8225,0
06/01/2021 02:00,0,11.91,5.803673324,243.58,2.83,0
06/01/2021 02:15,0,11.9,5.803673324,242.0425,2.8025,0
06/01/2021 02:30,0,11.89,5.803673324,240.505,2.775,0
06/01/2021 02:45,0,11.88,5.803673324,238.9675,2.7475,0
06/01/2021 03:00,0,11.87,5.803673324,237.43,2.72,0
06/01/2021 03:15,0,11.8425,5.803673324,235.17,2.6675,0
06/01/2021 03:30,0,11.815,5.803673324,232.91,2.615,0
06/01/2021 03:45,0,11.7875,5.803673324,230.65,2.5625,0
06/01/2021 04:00,0,11.76,5.803673324,228.39,2.51,0
06/01/2021 04:15,15.0325,11.9575,5.803673324,226.3525,2.505,0
06/01/2021 04:30,30.065,12.155,5.803673324,224.315,2.5,0
06/01/2021 04:45,45.0975,12.3525,5.803673324,222.2775,2.495,0
06/01/2021 05:00,60.13,12.55,5.803673324,220.24,2.49,0
06/01/2021 05:15,93.1825,12.88,5.803673324,219.2375,2.27,0
06/01/2021 05:30,126.235,13.21,5.803673324,218.235,02.05,0
06/01/2021 05:45,159.2875,13.54,5.803673324,217.2325,1.83,0
06/01/2021 06:00,192.34,13.87,5.490459914,216.23,1.61,0
06/01/2021 06:15,230.925,14.485,5.490459914,221.8875,1.5125,0
06/01/2021 06:30,269.51,15.1,5.490459914,227.545,1.415,0
06/01/2021 06:45,308.095,15.715,5.490459914,233.2025,1.3175,0
06/01/2021 07:00,346.68,16.33,5.490459914,238.86,1.22,0
06/01/2021 07:15,380.265,16.9625,5.490459914,246.885,1.325,0
06/01/2021 07:30,413.85,17.595,5.490459914,254.91,1.43,0
06/01/2021 07:45,447.435,18.2275,5.490459914,262.935,1.535,0
06/01/2021 08:00,481.02,18.86,5.490459914,270.96,1.64,0
06/01/2021 08:15,534.39,19.335,5.490459914,274.3825,1.905,0
06/01/2021 08:30,587.76,19.81,5.490459914,277.805,2.17,0
06/01/2021 08:45,641.13,20.285,5.490459914,281.2275,2.435,0
06/01/2021 09:00,694.5,20.76,5.490459914,284.65,2.7,0
06/01/2021 09:15,716.88,20.965,5.490459914,288.2575,2.95,0
06/01/2021 09:30,739.26,21.17,5.490459914,291.865,3.2,0
06/01/2021 09:45,761.64,21.375,5.490459914,295.4725,3.45,0
06/01/2021 10:00,784.02,21.58,5.490459914,299.08,3.7,0
06/01/2021 10:15,801.6325,21.64,5.490459914,300.14,3.925,0
06/01/2021 10:30,819.245,21.7,5.490459914,301.2,4.15,0
06/01/2021 10:45,836.8575,21.76,5.490459914,302.26,4.375,0
06/01/2021 11:00,854.47,21.82,5.490459914,303.32,4.6,0
06/01/2021 11:15,878.075,21.8325,5.490459914,303.1775,4.7925,0
06/01/2021 11:30,901.68,21.845,5.490459914,303.035,4.985,0
06/01/2021 11:45,925.285,21.8575,5.490459914,302.8925,5.1775,0
06/01/2021 12:00,948.89,21.87,4.876064649,302.75,5.37,0
06/01/2021 12:15,941.2475,21.73,4.876064649,301.7925,5.525,0
06/01/2021 12:30,933.605,21.59,4.876064649,300.835,5.68,0
06/01/2021 12:45,925.9625,21.45,4.876064649,299.8775,5.835,0
06/01/2021 13:00,918.32,21.31,4.876064649,298.92,5.99,0
06/01/2021 13:15,881.9375,21.115,4.876064649,297.44,6.0875,0
06/01/2021 13:30,845.555,20.92,4.876064649,295.96,6.185,0
06/01/2021 13:45,809.1725,20.725,4.876064649,294.48,6.2825,0
06/01/2021 14:00,772.79,20.53,4.876064649,293,6.38,0
06/01/2021 14:15,741.075,20.3025,4.876064649,291.465,6.4175,0
06/01/2021 14:30,709.36,20.075,4.876064649,289.93,6.455,0
06/01/2021 14:45,677.645,19.8475,4.876064649,288.395,6.4925,0
06/01/2021 15:00,645.93,19.62,4.876064649,286.86,6.53,0
06/01/2021 15:15,600.175,19.415,4.876064649,285.0125,6.5625,0
06/01/2021 15:30,554.42,19.21,4.876064649,283.165,6.595,0
06/01/2021 15:45,508.665,19.005,4.876064649,281.3175,6.6275,0
06/01/2021 16:00,462.91,18.8,4.876064649,279.47,6.66,0
06/01/2021 16:15,414.1075,18.5375,4.876064649,277.62,6.6675,0
06/01/2021 16:30,365.305,18.275,4.876064649,275.77,6.675,0
06/01/2021 16:45,316.5025,18.0125,4.876064649,273.92,6.6825,0
06/01/2021 17:00,267.7,17.75,4.876064649,272.07,6.69,0
06/01/2021 17:15,220.2275,17.355,4.876064649,270.8975,6.6425,0
06/01/2021 17:30,172.755,16.96,4.876064649,269.725,6.595,0
06/01/2021 17:45,125.2825,16.565,4.876064649,268.5525,6.5475,0
06/01/2021 18:00,77.81,16.17,6.090759649,267.38,6.5,0
06/01/2021 18:15,58.3575,15.755,6.090759649,266.8425,6.5025,0
06/01/2021 18:30,38.905,15.34,6.090759649,266.305,6.505,0
06/01/2021 18:45,19.4525,14.925,6.090759649,265.7675,6.5075,0
06/01/2021 19:00,0,14.51,6.090759649,265.23,6.51,0
06/01/2021 19:15,0,14.225,6.090759649,265.1825,6.535,0
06/01/2021 19:30,0,13.94,6.090759649,265.135,6.56,0
06/01/2021 19:45,0,13.655,6.090759649,265.0875,6.585,0
06/01/2021 20:00,0,13.37,6.090759649,265.04,6.61,0
06/01/2021 20:15,0,13.2225,6.090759649,264.5425,6.5575,0
06/01/2021 20:30,0,13.075,6.090759649,264.045,6.505,0
06/01/2021 20:45,0,12.9275,6.090759649,263.5475,6.4525,0
06/01/2021 21:00,0,12.78,6.090759649,263.05,6.4,0
06/01/2021 21:15,0,12.7425,6.090759649,261.455,6.235,0
06/01/2021 21:30,0,12.705,6.090759649,259.86,06.07,0
06/01/2021 21:45,0,12.6675,6.090759649,258.265,5.905,0
06/01/2021 22:00,0,12.63,6.090759649,256.67,5.74,0
06/01/2021 22:15,0,12.595,6.090759649,254.225,5.63,0
06/01/2021 22:30,0,12.56,6.090759649,251.78,5.52,0
06/01/2021 22:45,0,12.525,6.090759649,249.335,5.41,0
06/01/2021 23:00,0,12.49,6.090759649,246.89,5.3,0
06/01/2021 23:15,0,12.4525,6.090759649,245.345,5.3,0
06/01/2021 23:30,0,12.415,6.090759649,243.8,5.3,0
06/01/2021 23:45,0,12.3775,6.090759649,242.255,5.3,0
07/01/2021 00:00,0,12.34,4.345972908,240.71,5.3,0
07/01/2021 00:15,0,12.4075,4.345972908,240.075,5.4025,0
07/01/2021 00:30,0,12.475,4.345972908,239.44,5.505,0
07/01/2021 00:45,0,12.5425,4.345972908,238.805,5.6075,0
07/01/2021 01:00,0,12.61,4.345972908,238.17,5.71,0
07/01/2021 01:15,0,12.675,4.345972908,237.83,5.7325,0
07/01/2021 01:30,0,12.74,4.345972908,237.49,5.755,0
07/01/2021 01:45,0,12.805,4.345972908,237.15,5.7775,0
07/01/2021 02:00,0,12.87,4.345972908,236.81,5.8,0
07/01/2021 02:15,0,12.7875,4.345972908,237.32,5.7075,0
07/01/2021 02:30,0,12.705,4.345972908,237.83,5.615,0
07/01/2021 02:45,0,12.6225,4.345972908,238.34,5.5225,0
07/01/2021 03:00,0,12.54,4.345972908,238.85,5.43,0
07/01/2021 03:15,0,12.4475,4.345972908,239.385,5.3725,0
07/01/2021 03:30,0,12.355,4.345972908,239.92,5.315,0
07/01/2021 03:45,0,12.2625,4.345972908,240.455,5.2575,0
07/01/2021 04:00,0,12.17,4.345972908,240.99,5.2,0
07/01/2021 04:15,25.1025,12.3375,4.345972908,240.7825,5.35,0
07/01/2021 04:30,50.205,12.505,4.345972908,240.575,5.5,0
07/01/2021 04:45,75.3075,12.6725,4.345972908,240.3675,5.65,0
07/01/2021 05:00,100.41,12.84,4.345972908,240.16,5.8,0
07/01/2021 05:15,153.42,13.29,4.345972908,239.5075,5.8225,0
07/01/2021 05:30,206.43,13.74,4.345972908,238.855,5.845,0
07/01/2021 05:45,259.44,14.19,4.345972908,238.2025,5.8675,0
07/01/2021 06:00,312.45,14.64,4.545834539,237.55,5.89,0
07/01/2021 06:15,367.75,15.2425,4.545834539,237.9375,5.875,0
07/01/2021 06:30,423.05,15.845,4.545834539,238.325,5.86,0
07/01/2021 06:45,478.35,16.4475,4.545834539,238.7125,5.845,0
07/01/2021 07:00,533.65,17.05,4.545834539,239.1,5.83,0
07/01/2021 07:15,582.295,17.5925,4.545834539,240.4125,5.8375,0
07/01/2021 07:30,630.94,18.135,4.545834539,241.725,5.845,0
07/01/2021 07:45,679.585,18.6775,4.545834539,243.0375,5.8525,0
07/01/2021 08:00,728.23,19.22,4.545834539,244.35,5.86,0
07/01/2021 08:15,768.025,19.675,4.545834539,246.33,5.91,0
07/01/2021 08:30,807.82,20.13,4.545834539,248.31,5.96,0
07/01/2021 08:45,847.615,20.585,4.545834539,250.29,06.01,0
07/01/2021 09:00,887.41,21.04,4.545834539,252.27,06.06,0
07/01/2021 09:15,921.47,21.3525,4.545834539,254.2025,6.0925,0
07/01/2021 09:30,955.53,21.665,4.545834539,256.135,6.125,0
07/01/2021 09:45,989.59,21.9775,4.545834539,258.0675,6.1575,0
07/01/2021 10:00,1023.65,22.29,4.545834539,260,6.19,0
07/01/2021 10:15,1027.265,22.45,4.545834539,261.7375,6.2225,0
07/01/2021 10:30,1030.88,22.61,4.545834539,263.475,6.255,0
07/01/2021 10:45,1034.495,22.77,4.545834539,265.2125,6.2875,0
07/01/2021 11:00,1038.11,22.93,4.545834539,266.95,6.32,0
07/01/2021 11:15,1045.725,22.9425,4.545834539,268.4975,6.4425,0
07/01/2021 11:30,1053.34,22.955,4.545834539,270.045,6.565,0
07/01/2021 11:45,1060.955,22.9675,4.545834539,271.5925,6.6875,0
07/01/2021 12:00,1068.57,22.98,6.518514576,273.14,6.81,0
07/01/2021 12:15,1049.9825,22.8825,6.518514576,273.5525,6.9575,0
07/01/2021 12:30,1031.395,22.785,6.518514576,273.965,7.105,0
07/01/2021 12:45,1012.8075,22.6875,6.518514576,274.3775,7.2525,0
07/01/2021 13:00,994.22,22.59,6.518514576,274.79,7.4,0
07/01/2021 13:15,971.3125,22.455,6.518514576,274.56,7.4475,0
07/01/2021 13:30,948.405,22.32,6.518514576,274.33,7.495,0
07/01/2021 13:45,925.4975,22.185,6.518514576,274.1,7.5425,0
07/01/2021 14:00,902.59,22.05,6.518514576,273.87,7.59,0
07/01/2021 14:15,856.94,21.87,6.518514576,273.52,7.6025,0
07/01/2021 14:30,811.29,21.69,6.518514576,273.17,7.615,0
07/01/2021 14:45,765.64,21.51,6.518514576,272.82,7.6275,0
07/01/2021 15:00,719.99,21.33,6.518514576,272.47,7.64,0
07/01/2021 15:15,670.4025,21.065,6.518514576,272.4275,7.6675,0
07/01/2021 15:30,620.815,20.8,6.518514576,272.385,7.695,0
07/01/2021 15:45,571.2275,20.535,6.518514576,272.3425,7.7225,0
07/01/2021 16:00,521.64,20.27,6.518514576,272.3,7.75,0
07/01/2021 16:15,465.7275,19.8825,6.518514576,272.01,7.78,0
07/01/2021 16:30,409.815,19.495,6.518514576,271.72,7.81,0
07/01/2021 16:45,353.9025,19.1075,6.518514576,271.43,7.84,0
07/01/2021 17:00,297.99,18.72,6.518514576,271.14,7.87,0
07/01/2021 17:15,244.775,18.18,6.518514576,270.48,7.8425,0
07/01/2021 17:30,191.56,17.64,6.518514576,269.82,7.815,0
07/01/2021 17:45,138.345,17.1,6.518514576,269.16,7.7875,0
07/01/2021 18:00,85.13,16.56,6.732543629,268.5,7.76,0
07/01/2021 18:15,63.8475,16.03,6.732543629,268.1325,7.6425,0
07/01/2021 18:30,42.565,15.5,6.732543629,267.765,7.525,0
07/01/2021 18:45,21.2825,14.97,6.732543629,267.3975,7.4075,0
07/01/2021 19:00,0,14.44,6.732543629,267.03,7.29,0
07/01/2021 19:15,0,14.1525,6.732543629,266.6525,7.195,0
07/01/2021 19:30,0,13.865,6.732543629,266.275,7.1,0
07/01/2021 19:45,0,13.5775,6.732543629,265.8975,7.005,0
07/01/2021 20:00,0,13.29,6.732543629,265.52,6.91,0
07/01/2021 20:15,0,13.1575,6.732543629,264.905,6.75,0
07/01/2021 20:30,0,13.025,6.732543629,264.29,6.59,0
07/01/2021 20:45,0,12.8925,6.732543629,263.675,6.43,0.01
07/01/2021 21:00,0,12.76,6.732543629,263.06,6.27,0.01
07/01/2021 21:15,0,12.69,6.732543629,261.2825,6.0775,0
07/01/2021 21:30,0,12.62,6.732543629,259.505,5.885,0
07/01/2021 21:45,0,12.55,6.732543629,257.7275,5.6925,0
07/01/2021 22:00,0,12.48,6.732543629,255.95,5.5,0
07/01/2021 22:15,0,12.425,6.732543629,253.43,5.3525,0.01
07/01/2021 22:30,0,12.37,6.732543629,250.91,5.205,0.02
07/01/2021 22:45,0,12.315,6.732543629,248.39,5.0575,0.05
07/01/2021 23:00,0,12.26,6.732543629,245.87,4.91,0.08
07/01/2021 23:15,0,12.245,6.732543629,244.0625,4.9175,0.09
07/01/2021 23:30,0,12.23,6.732543629,242.255,4.925,0.09
07/01/2021 23:45,0,12.215,6.732543629,240.4475,4.9325,0.13
08/01/2021 00:00,0,12.2,6.896084228,238.64,4.94,0.17
08/01/2021 00:15,0,12.2025,6.896084228,237.7,4.945,0.22
08/01/2021 00:30,0,12.205,6.896084228,236.76,4.95,0.31
08/01/2021 00:45,0,12.2075,6.896084228,235.82,4.955,0.41
08/01/2021 01:00,0,12.21,6.896084228,234.88,4.96,0.48
08/01/2021 01:15,0,12.175,6.896084228,234.5375,4.9625,0.5
08/01/2021 01:30,0,12.14,6.896084228,234.195,4.965,0.5
08/01/2021 01:45,0,12.105,6.896084228,233.8525,4.9675,0.48
08/01/2021 02:00,0,12.07,6.896084228,233.51,4.97,0.54
08/01/2021 02:15,0,12.09,6.896084228,233.3675,5.0225,0.56
08/01/2021 02:30,0,12.11,6.896084228,233.225,5.075,0.52
08/01/2021 02:45,0,12.13,6.896084228,233.0825,5.1275,0.53
08/01/2021 03:00,0,12.15,6.896084228,232.94,5.18,0.54
08/01/2021 03:15,0,12.145,6.896084228,232.6325,5.13,0.64
08/01/2021 03:30,0,12.14,6.896084228,232.325,05.08,0.78
08/01/2021 03:45,0,12.135,6.896084228,232.0175,05.03,0.86
08/01/2021 04:00,0,12.13,6.896084228,231.71,4.98,0.62
08/01/2021 04:15,20.7,12.2075,6.896084228,231.07,4.915,0.49
08/01/2021 04:30,41.4,12.285,6.896084228,230.43,4.85,0.5
08/01/2021 04:45,62.1,12.3625,6.896084228,229.79,4.785,0.52
08/01/2021 05:00,82.8,12.44,6.896084228,229.15,4.72,0.56
08/01/2021 05:15,129.6875,12.75,6.896084228,229.03,4.5525,0.41
08/01/2021 05:30,176.575,13.06,6.896084228,228.91,4.385,0.26
08/01/2021 05:45,223.4625,13.37,6.896084228,228.79,4.2175,0.26
08/01/2021 06:00,270.35,13.68,6.849846824,228.67,04.05,0.21
08/01/2021 06:15,318.5675,14.2025,6.849846824,229.2575,3.915,0.17
08/01/2021 06:30,366.785,14.725,6.849846824,229.845,3.78,0.24
08/01/2021 06:45,415.0025,15.2475,6.849846824,230.4325,3.645,0.35
08/01/2021 07:00,463.22,15.77,6.849846824,231.02,3.51,0.37
08/01/2021 07:15,508.4025,16.3225,6.849846824,233.865,3.415,0.34
08/01/2021 07:30,553.585,16.875,6.849846824,236.71,3.32,0.29
08/01/2021 07:45,598.7675,17.4275,6.849846824,239.555,3.225,0.27
08/01/2021 08:00,643.95,17.98,6.849846824,242.4,3.13,0.34
08/01/2021 08:15,687.415,18.5375,6.849846824,246.935,3.1175,0.5
08/01/2021 08:30,730.88,19.095,6.849846824,251.47,3.105,0.53
08/01/2021 08:45,774.345,19.6525,6.849846824,256.005,3.0925,0.52
08/01/2021 09:00,817.81,20.21,6.849846824,260.54,03.08,0.41
08/01/2021 09:15,840.325,20.625,6.849846824,265.67,3.1875,0.39
08/01/2021 09:30,862.84,21.04,6.849846824,270.8,3.295,0.66
08/01/2021 09:45,885.355,21.455,6.849846824,275.93,3.4025,1.31
08/01/2021 10:00,907.87,21.87,6.849846824,281.06,3.51,02.04
08/01/2021 10:15,916.18,22.065,6.849846824,285.1125,3.73,1.99
08/01/2021 10:30,924.49,22.26,6.849846824,289.165,3.95,1.15
08/01/2021 10:45,932.8,22.455,6.849846824,293.2175,4.17,0.76
08/01/2021 11:00,941.11,22.65,6.849846824,297.27,4.39,0.34
08/01/2021 11:15,956.3625,22.57,6.849846824,298.5625,4.625,0.25
08/01/2021 11:30,971.615,22.49,6.849846824,299.855,4.86,0.08
08/01/2021 11:45,986.8675,22.41,6.849846824,301.1475,5.095,0.06
08/01/2021 12:00,1002.12,22.33,7.567004146,302.44,5.33,0.16
08/01/2021 12:15,1003.415,22.105,7.567004146,302.3325,5.515,0.25
08/01/2021 12:30,1004.71,21.88,7.567004146,302.225,5.7,0.09
08/01/2021 12:45,1006.005,21.655,7.567004146,302.1175,5.885,0.06
08/01/2021 13:00,1007.3,21.43,7.567004146,302.01,06.07,0.19
08/01/2021 13:15,977.715,21.145,7.567004146,301.0775,6.135,0.17
08/01/2021 13:30,948.13,20.86,7.567004146,300.145,6.2,0.12
08/01/2021 13:45,918.545,20.575,7.567004146,299.2125,6.265,0.16
08/01/2021 14:00,888.96,20.29,7.567004146,298.28,6.33,0.4
08/01/2021 14:15,848.68,20.005,7.567004146,296.85,6.3,0.38
08/01/2021 14:30,808.4,19.72,7.567004146,295.42,6.27,0.28
08/01/2021 14:45,768.12,19.435,7.567004146,293.99,6.24,0.2
08/01/2021 15:00,727.84,19.15,7.567004146,292.56,6.21,0.12
08/01/2021 15:15,676.4025,18.8975,7.567004146,291.0825,6.1275,0.07
08/01/2021 15:30,624.965,18.645,7.567004146,289.605,6.045,0.04
08/01/2021 15:45,573.5275,18.3925,7.567004146,288.1275,5.9625,0.02
08/01/2021 16:00,522.09,18.14,7.567004146,286.65,5.88,0.01
08/01/2021 16:15,466.1525,17.8275,7.567004146,286.1525,5.8925,0
08/01/2021 16:30,410.215,17.515,7.567004146,285.655,5.905,0
08/01/2021 16:45,354.2775,17.2025,7.567004146,285.1575,5.9175,0
08/01/2021 17:00,298.34,16.89,7.567004146,284.66,5.93,0
08/01/2021 17:15,244.74,16.4275,7.567004146,284.1625,6,0
08/01/2021 17:30,191.14,15.965,7.567004146,283.665,06.07,0
08/01/2021 17:45,137.54,15.5025,7.567004146,283.1675,6.14,0
08/01/2021 18:00,83.94,15.04,6.26,282.67,6.21,0
08/01/2021 18:15,62.955,14.61,6.26,281.6875,6.14,0
08/01/2021 18:30,41.97,14.18,6.26,280.705,06.07,0
08/01/2021 18:45,20.985,13.75,6.26,279.7225,6,0.01
08/01/2021 19:00,0,13.32,6.26,278.74,5.93,0.01
08/01/2021 19:15,0,13.09,6.26,278.5725,5.8675,0.01
08/01/2021 19:30,0,12.86,6.26,278.405,5.805,0
08/01/2021 19:45,0,12.63,6.26,278.2375,5.7425,0.01
08/01/2021 20:00,0,12.4,6.26,278.07,5.68,0.04
08/01/2021 20:15,0,12.27,6.26,277.3975,5.7225,0.08
08/01/2021 20:30,0,12.14,6.26,276.725,5.765,0.09
08/01/2021 20:45,0,12.01,6.26,276.0525,5.8075,0.05
08/01/2021 21:00,0,11.88,6.26,275.38,5.85,0.04
08/01/2021 21:15,0,11.86,6.26,273.84,5.91,0.04
08/01/2021 21:30,0,11.84,6.26,272.3,5.97,0.02
08/01/2021 21:45,0,11.82,6.26,270.76,06.03,0.02
08/01/2021 22:00,0,11.8,6.26,269.22,06.09,0.01
08/01/2021 22:15,0,11.83,6.26,268.3525,6.0625,0
08/01/2021 22:30,0,11.86,6.26,267.485,6.035,0
08/01/2021 22:45,0,11.89,6.26,266.6175,6.1975,0.03
08/01/2021 23:00,0,11.92,6.26,265.75,5.98,0.02
08/01/2021 23:15,0,11.9325,6.26,265.9775,5.96,0.02
08/01/2021 23:30,0,11.945,6.26,266.205,5.94,0.02
08/01/2021 23:45,0,11.9575,6.26,266.4325,5.92,0.03
09/01/2021 00:00,0,11.97,6.36,266.66,5.9,0.03
09/01/2021 00:15,0,11.955,6.36,266.2675,5.87,0.03
09/01/2021 00:30,0,11.94,6.36,265.875,5.84,0.03
09/01/2021 00:45,0,11.925,6.36,265.4825,5.81,0.02
09/01/2021 01:00,0,11.91,6.36,265.09,5.78,0.02
09/01/2021 01:15,0,11.8825,6.36,264.28,5.7,0.02
09/01/2021 01:30,0,11.855,6.36,263.47,5.62,0
09/01/2021 01:45,0,11.8275,6.36,262.66,5.54,0
09/01/2021 02:00,0,11.8,6.36,261.85,5.46,0
09/01/2021 02:15,0,11.675,6.36,261.37,5.285,0
09/01/2021 02:30,0,11.55,6.36,260.89,5.11,0
09/01/2021 02:45,0,11.425,6.36,260.41,4.935,0
09/01/2021 03:00,0,11.3,6.36,259.93,4.76,0
09/01/2021 03:15,0,11.16,6.36,259.0575,4.75,0
09/01/2021 03:30,0,11.02,6.36,258.185,4.74,0.01
09/01/2021 03:45,0,10.88,6.36,257.3125,4.73,0.01
09/01/2021 04:00,0,10.74,6.36,256.44,4.72,0
09/01/2021 04:15,24.8575,10.88,6.36,254.8025,4.93,0
09/01/2021 04:30,49.715,11.02,6.36,253.165,5.14,0
09/01/2021 04:45,74.5725,11.16,6.36,251.5275,5.35,0
09/01/2021 05:00,99.43,11.3,6.36,249.89,5.56,0
09/01/2021 05:15,154.2375,11.65,6.36,249.215,5.51,0
09/01/2021 05:30,209.045,12,6.36,248.54,5.46,0
09/01/2021 05:45,263.8525,12.35,6.36,247.865,5.41,0.01
09/01/2021 06:00,318.66,12.7,7.73,247.19,5.36,0.01
09/01/2021 06:15,375.94,13.135,7.73,248.555,5.2225,0.01
09/01/2021 06:30,433.22,13.57,7.73,249.92,5.085,0
09/01/2021 06:45,490.5,14.005,7.73,251.285,4.9475,0
09/01/2021 07:00,547.78,14.44,7.73,252.65,4.81,0.02
09/01/2021 07:15,597.615,14.8125,7.73,255.28,4.74,0.03
09/01/2021 07:30,647.45,15.185,7.73,257.91,4.67,0.02
09/01/2021 07:45,697.285,15.5575,7.73,260.54,4.6,0.01
09/01/2021 08:00,747.12,15.93,7.73,263.17,4.53,0.01
09/01/2021 08:15,786.75,16.2375,7.73,265.86,4.58,0.01
09/01/2021 08:30,826.38,16.545,7.73,268.55,4.63,0.02
09/01/2021 08:45,866.01,16.8525,7.73,271.24,4.68,0.02
09/01/2021 09:00,905.64,17.16,7.73,273.93,4.73,0.01
09/01/2021 09:15,937.8,17.38,7.73,276.6825,4.86,0.01
09/01/2021 09:30,969.96,17.6,7.73,279.435,4.99,0.01
09/01/2021 09:45,1002.12,17.82,7.73,282.1875,5.12,0.01
09/01/2021 10:00,1034.28,18.04,7.73,284.94,5.25,0.01
