GRID_NO;LATITUDE;LONGITUDE;ALTITUDE;DAY;TEMPERATURE_MAX;TEMPERATURE_MIN;TEMPERATURE_AVG;WINDSPEED;VAPOURPRESSURE;PRECIPITATION;ET0;RADIATION
99094;50.24822;4.61816;248;20200319;14.7;6.7;10.7;1.4;9.91;0;1.32;8493
99094;50.24822;4.61816;248;20200320;7.8;7;7.4;4.2;9.11;6;0.7;1748
99094;50.24822;4.61816;248;20200321;7.2;2.8;5;6.3;6.31;0;1.51;8361
99094;50.24822;4.61816;248;20200322;10.9;-0.3;5.3;6.8;3.81;0;3.06;13077
99094;50.24822;4.61816;248;20200323;10.1;-0.4;4.8;5.7;2.91;0;3.09;12811
99094;50.24822;4.61816;248;20200324;10.6;-0.1;5.2;4.6;2.81;0;2.99;13095
99094;50.24822;4.61816;248;20200325;10.4;-0.7;4.8;4.1;3.01;0;2.72;12389
99094;50.24822;4.61816;248;20200326;9.8;-1.8;4;4;3.51;0;2.44;13418
99094;50.24822;4.61816;248;20200327;12;0.4;6.2;2.5;5.61;0;1.8;9514
99094;50.24822;4.61816;248;20200328;13.7;3.5;8.6;4.5;6.61;0;2.48;12267
99094;50.24822;4.61816;248;20200329;5.3;0.8;3;8;4.81;1;1.85;9866
99094;50.24822;4.61816;248;20200330;7.3;-4.3;1.5;4.3;4.41;0;1.7;12392
99094;50.24822;4.61816;248;20200331;8.5;2.3;5.4;4;5.51;0;1.87;10230
99094;50.24822;4.61816;248;20200401;9.2;-0.7;4.2;1.6;4.41;0;1.74;13406
99094;50.24822;4.61816;248;20200402;8.5;-1.2;3.6;2;5.81;0;1.36;10617
99094;50.24822;4.61816;248;20200403;9.5;4.8;7.1;2.9;6.71;0;1.59;7528
99094;50.24822;4.61816;248;20200404;15;2.3;8.6;1.9;5.71;0;2.31;14059
99094;50.24822;4.61816;248;20200405;20.9;4.8;12.8;3.9;6.31;0;3.78;12467
99094;50.24822;4.61816;248;20200406;20.1;10.8;15.4;4;8.11;0;3.52;9776
99094;50.24822;4.61816;248;20200407;20.9;8.4;14.6;2.1;11.11;0;2.61;14425
99094;50.24822;4.61816;248;20200408;23.5;9.8;16.6;1.3;8.41;1;2.81;13930
99094;50.24822;4.61816;248;20200409;21.8;9.6;15.7;2.3;9.11;0;3.47;18870
99094;50.24822;4.61816;248;20200410;20.5;8.9;14.7;2.7;9.31;0;3.47;19933
99094;50.24822;4.61816;248;20200411;22.1;8.4;15.2;2.2;8.81;0;3.33;16967
99094;50.24822;4.61816;248;20200412;22.1;8;15;1.7;8.41;0;3.2;17761
99094;50.24822;4.61816;248;20200413;10;9.6;9.8;5.6;7.11;0;2.23;2920
99094;50.24822;4.61816;248;20200414;9.2;-1.3;3.9;3;5.21;0;1.83;12239
99094;50.24822;4.61816;248;20200415;18.5;0.2;9.3;2.3;5.51;0;3.07;16862
99094;50.24822;4.61816;248;20200416;20.7;6.5;13.6;2.3;8.11;0;3.31;17635
99094;50.24822;4.61816;248;20200417;22;8.8;15.4;1.9;10.61;0;3.32;19681
99094;50.24822;4.61816;248;20200418;17.4;10.9;14.1;1.8;12.11;2;2.43;15511
99094;50.24822;4.61816;248;20200419;14.2;5.3;9.7;3.3;10.51;0;1.94;15920
99094;50.24822;4.61816;248;20200420;19;6.1;12.5;6.1;6.51;0;4.8;22423
99094;50.24822;4.61816;248;20200421;20.8;6.9;13.8;5.5;5.91;0;5.28;21984
99094;50.24822;4.61816;248;20200422;22.7;7.7;15.2;3.7;6.31;0;4.93;21691
99094;50.24822;4.61816;248;20200423;22.9;7.9;15.4;1.8;7.21;0;3.97;22504
99094;50.24822;4.61816;248;20200424;19.1;6.9;13;3.1;7.91;0;3.06;11680
99094;50.24822;4.61816;248;20200425;14.4;4.6;9.5;2.8;7.51;0;2.23;10791
99094;50.24822;4.61816;248;20200426;17.4;4;10.7;1.6;7.41;0;2.35;12308
99094;50.24822;4.61816;248;20200427;21.4;4.9;13.1;2;8.61;0;3.26;17747
99094;50.24822;4.61816;248;20200428;16.8;10.9;13.8;3.3;11.61;5;2.21;10062
99094;50.24822;4.61816;248;20200429;15.5;9.9;12.7;4.5;10.51;7;2.49;12400
99094;50.24822;4.61816;248;20200430;12.6;7.7;10.1;5.5;9.51;4;2.15;13364
99094;50.24822;4.61816;248;20200501;13.5;6.2;9.9;4.9;9.64;4;2.47;16324
99094;50.24822;4.61816;248;20200502;13.7;6.1;9.9;3.3;8.79;2;2.53;15756
99094;50.24822;4.61816;248;20200503;16.7;1.8;9.2;1.6;9.44;0;2.4;16192
99094;50.24822;4.61816;248;20200504;14.2;10.2;12.2;2.9;10.84;0;2.25;11639
99094;50.24822;4.61816;248;20200505;14.3;4.9;9.6;4;7.11;0;3.08;18069
99094;50.24822;4.61816;248;20200506;16.9;4.1;10.5;2.2;6.31;0;2.85;13921
99094;50.24822;4.61816;248;20200507;20;5.3;12.6;1.4;7.41;0;3.54;22608
99094;50.24822;4.61816;248;20200508;21.1;7.7;14.4;1.8;8.81;0;3.28;16907
99094;50.24822;4.61816;248;20200509;21.9;12.2;17;1.6;12.01;2;2.68;11755
99094;50.24822;4.61816;248;20200510;18.9;13.1;16;3.3;13.71;14;2.6;12842
99094;50.24822;4.61816;248;20200511;11.4;4.2;7.8;8.2;6.11;0;3.27;18515
99094;50.24822;4.61816;248;20200512;11.5;0.4;5.9;2.2;5.91;0;2.59;20239
99094;50.24822;4.61816;248;20200513;13.5;1.5;7.5;3.3;6.21;0;2.83;17739
99094;50.24822;4.61816;248;20200514;12.4;1.2;6.8;5.7;5.81;0;3.35;23811
99094;50.24822;4.61816;248;20200515;14.5;1.9;8.2;3.7;6.51;0;3.29;22130
99094;50.24822;4.61816;248;20200516;16.4;3.7;10;1.4;7.31;0;2.86;18744
99094;50.24822;4.61816;248;20200517;18;4.6;11.3;1.7;8.01;0;3.44;22911
99094;50.24822;4.61816;248;20200518;21.4;7.5;14.4;2.7;8.61;0;4.34;23851
99094;50.24822;4.61816;248;20200519;22.5;6.3;14.4;2.2;10.21;0;4.34;26700
99094;50.24822;4.61816;248;20200520;22.6;10.7;16.6;2.4;12.31;0;3.73;19553
99094;50.24822;4.61816;248;20200521;26.6;10.6;18.6;1.7;13.21;0;4.38;23327
99094;50.24822;4.61816;248;20200522;25.1;17.1;21.1;3.8;13.91;3;4.49;15973
99094;50.24822;4.61816;248;20200523;17.7;10.6;14.1;5.7;9.21;1;3.53;11115
99094;50.24822;4.61816;248;20200524;15.9;8.5;12.2;4.3;10.51;0;2.8;16699
99094;50.24822;4.61816;248;20200525;21.2;9.7;15.4;2.3;11.11;0;3.99;23145
99094;50.24822;4.61816;248;20200526;22.6;9;15.8;2.3;10.61;0;3.88;19887
99094;50.24822;4.61816;248;20200527;22.9;9.9;16.4;2.3;10.31;0;3.57;15389
99094;50.24822;4.61816;248;20200528;20.8;9;14.9;4.8;8.31;0;5.21;25942
99094;50.24822;4.61816;248;20200529;21.8;8;14.9;2.9;7.71;0;4.84;25338
99094;50.24822;4.61816;248;20200530;23.5;7;15.2;2.6;8.29;0;5.32;28667
99094;50.24822;4.61816;248;20200531;21;9.9;15.4;3.1;8.21;0;3.9;14683
99094;50.24822;4.61816;248;20200601;25.8;10.7;18.2;3.1;10.01;0;4.65;17386
99094;50.24822;4.61816;248;20200602;26.9;14.1;20.5;1.9;10.21;0;4.62;19925
99094;50.24822;4.61816;248;20200603;21.9;12.1;17;1.5;11.21;2;3.7;19800
99094;50.24822;4.61816;248;20200604;13.8;12.1;12.9;2.3;11.41;4;2.15;11631
99094;50.24822;4.61816;248;20200605;15.4;7.8;11.6;3.9;10.01;13;2.54;13858
99094;50.24822;4.61816;248;20200606;15.8;6.8;11.3;5.5;8.61;1;3.07;13796
99095;50.26417;4.96796;257;20200101;4.8;1.4;3.1;2.5;6.06;0;0.3;3552
99095;50.26417;4.96796;257;20200102;4.5;-1;1.8;4;7.11;0;0.05;1683
99095;50.26417;4.96796;257;20200103;8.5;4.5;6.5;6;9.16;3;0.36;1114
99095;50.26417;4.96796;257;20200104;5.2;1.5;3.3;3.6;7.41;0;0.11;3195
99095;50.26417;4.96796;257;20200105;5.7;3.8;4.7;1.9;7.16;0;0.47;1321
99095;50.26417;4.96796;257;20200106;7.5;0.3;3.9;3;6.21;1;0.39;4859
99095;50.26417;4.96796;257;20200107;7.2;2.3;4.7;4.7;8.26;0;0.18;2495
99095;50.26417;4.96796;257;20200108;10.4;5.2;7.8;5;10.91;3;0.1;1536
99095;50.26417;4.96796;257;20200109;10.7;9.7;10.2;6.8;11.31;9;0.63;569
99095;50.26417;4.96796;257;20200110;7.6;7.5;7.5;4.1;8.66;2;0.69;1513
99095;50.26417;4.96796;257;20200111;5.6;3.4;4.5;4.2;6.81;0;0.52;3663
99095;50.26417;4.96796;257;20200112;6.3;1.3;3.8;5.8;7.51;1;0.33;2095
99095;50.26417;4.96796;257;20200113;7;4.4;5.7;5.3;8.81;2;0.24;1891
99095;50.26417;4.96796;257;20200114;8.6;6.7;7.7;9.8;8.66;1;1;1804
99095;50.26417;4.96796;257;20200115;10.8;8;9.4;7.4;8.66;1;1.34;3791
99095;50.26417;4.96796;257;20200116;11;3;7;4.2;8.61;0;0.5;4981
99095;50.26417;4.96796;257;20200117;8.6;7.7;8.2;5.5;7.86;3;1.25;1614
99095;50.26417;4.96796;257;20200118;5.1;2.1;3.6;3.5;6.36;0;0.58;2593
99095;50.26417;4.96796;257;20200119;4.3;-1.2;1.6;2.5;6.21;0;0.31;2437
99095;50.26417;4.96796;257;20200120;4.3;0.1;2.2;2.4;6.36;0;0.25;4014
99095;50.26417;4.96796;257;20200121;3.5;-3.1;0.2;1.5;5.06;0;0.16;6076
99095;50.26417;4.96796;257;20200122;0.9;-5.1;-2.1;2.1;5.36;0;0.03;4741
99095;50.26417;4.96796;257;20200123;2.7;-0.7;1;2.6;6.41;0;0.13;3792
99095;50.26417;4.96796;257;20200124;1.7;-0.9;0.4;1.6;5.51;0;0.23;4345
99095;50.26417;4.96796;257;20200125;8.2;-2.8;2.7;1.2;6.81;0;0.22;4769
99095;50.26417;4.96796;257;20200126;8;2.1;5.1;4;7.76;2;0.47;3754
99095;50.26417;4.96796;257;20200127;7.2;5.8;6.5;6.2;8.86;11;0.49;1565
99095;50.26417;4.96796;257;20200128;4.5;3.2;3.8;8.1;6.71;2;0.76;3346
99095;50.26417;4.96796;257;20200129;6;1.5;3.8;5.8;6.46;0;0.75;4172
99095;50.26417;4.96796;257;20200130;8.4;3.4;5.9;5.5;9.2;2;0.25;3150
99095;50.26417;4.96796;257;20200131;11.4;8.1;9.8;5.9;11.65;4;0.42;2100
99095;50.26417;4.96796;257;20200201;11;10.1;10.5;6.8;10.41;19;1.1;1753
99095;50.26417;4.96796;257;20200202;12.2;5;8.6;6.4;10.16;8;0.69;1990
99095;50.26417;4.96796;257;20200203;10.1;8.4;9.2;6;9.36;15;1.06;2372
99095;50.26417;4.96796;257;20200204;4.8;2.8;3.8;5.9;7.16;2;0.52;2567
99095;50.26417;4.96796;257;20200205;5.6;2.9;4.3;1.8;6.61;0;0.54;3488
99095;50.26417;4.96796;257;20200206;5.5;-1.8;1.8;1.9;6.01;0;0.36;7463
99095;50.26417;4.96796;257;20200207;10.1;-1.1;4.5;4;5.26;0;1.28;8558
99095;50.26417;4.96796;257;20200208;9.2;3.4;6.3;4.4;7.71;0;0.87;3522
99095;50.26417;4.96796;257;20200209;10.5;6.1;8.3;11.8;9.11;15;1.15;3371
99095;50.26417;4.96796;257;20200210;7.2;6;6.6;10.9;7.36;5;1.41;3548
99095;50.26417;4.96796;257;20200211;5.8;2.7;4.3;9.8;5.91;2;1.38;5369
99095;50.26417;4.96796;257;20200212;5.6;2.3;4;6.2;6.26;1;0.97;4466
99095;50.26417;4.96796;257;20200213;7.5;1.7;4.6;6.4;7.41;10;0.7;3779
99095;50.26417;4.96796;257;20200214;8.3;4.7;6.5;4.3;7.81;0;0.88;3963
99095;50.26417;4.96796;257;20200215;10.3;5.4;7.8;6.8;8.36;2;1.19;5602
99095;50.26417;4.96796;257;20200216;15.9;9.3;12.6;11.7;9.71;10;2.76;5366
99095;50.26417;4.96796;257;20200217;9.5;6.1;7.8;7.3;7.46;1;1.59;5313
99095;50.26417;4.96796;257;20200218;7.2;4.3;5.8;7.4;6.91;4;1.25;3837
99095;50.26417;4.96796;257;20200219;6.5;3;4.8;6.8;6.91;1;0.96;6224
99095;50.26417;4.96796;257;20200220;8;4.2;6.1;7;7.96;5;0.87;3467
99095;50.26417;4.96796;257;20200221;7.5;1.3;4.4;5.6;6.41;0;1.1;7008
99095;50.26417;4.96796;257;20200222;8.3;3;5.6;7.9;7.86;2;0.86;4167
99095;50.26417;4.96796;257;20200223;10.9;8;9.5;8.3;9.96;5;1.08;1616
99095;50.26417;4.96796;257;20200224;10.2;3.6;6.9;6.1;9.01;3;0.71;2699
99095;50.26417;4.96796;257;20200225;8.3;5.6;6.9;6.7;7.86;4;1.19;6184
99095;50.26417;4.96796;257;20200226;5;1.4;3.2;6.3;5.86;3;1.06;4450
99095;50.26417;4.96796;257;20200227;1.8;0.7;1.3;4.9;6.11;10;0.45;2676
99095;50.26417;4.96796;257;20200228;5;-0.9;2.1;5.2;6.41;4;0.62;7373
99095;50.26417;4.96796;257;20200229;11.3;3.3;7.3;8.4;7.86;3;1.56;6407
99095;50.26417;4.96796;257;20200301;7.7;3.6;5.6;6.4;6.86;9;1.3;6106
99095;50.26417;4.96796;257;20200302;6.9;2;4.5;4.3;7.66;8;0.59;3299
99095;50.26417;4.96796;257;20200303;5.2;0.4;2.8;3.9;6.61;0;0.67;6300
99095;50.26417;4.96796;257;20200304;7.2;1.6;4.4;3.9;7.21;3;0.79;5976
99095;50.26417;4.96796;257;20200305;7.4;3.9;5.7;3.2;8.71;14;0.51;3739
99095;50.26417;4.96796;257;20200306;5.8;2.7;4.3;4.5;7.41;4;0.63;3262
99095;50.26417;4.96796;257;20200307;8.8;0.7;4.7;4;6.51;0;1.26;10101
99095;50.26417;4.96796;257;20200308;8.3;5.3;6.8;6.8;8.31;5;0.98;3270
99095;50.26417;4.96796;257;20200309;8.5;4.7;6.6;5.2;7.71;8;1.22;7826
99095;50.26417;4.96796;257;20200310;12.1;5;8.6;8.3;10.86;8;0.51;3479
99095;50.26417;4.96796;257;20200311;12.3;11.1;11.7;8.1;11.91;3;1.07;2417
99095;50.26417;4.96796;257;20200312;9.9;8.2;9;8;7.46;1;2.25;9037
99095;50.26417;4.96796;257;20200313;9.3;3.5;6.4;5.5;6.61;0;1.68;8518
99095;50.26417;4.96796;257;20200314;7.8;1.3;4.5;3.6;7.41;0;0.81;5316
99095;50.26417;4.96796;257;20200315;13.3;5.9;9.6;4.3;8.11;0;1.88;8686
99095;50.26417;4.96796;257;20200316;13.7;3.1;8.4;1.6;8.56;0;1.43;11593
99095;50.26417;4.96796;257;20200317;14.4;4.1;9.2;1.9;7.96;0;1.77;13870
99095;50.26417;4.96796;257;20200318;15.8;6.1;11;2.3;9.46;0;1.74;11378
99095;50.26417;4.96796;257;20200319;14.3;5.9;10.1;1.7;9.51;0;1.27;6796
99095;50.26417;4.96796;257;20200320;8.3;6.7;7.5;4;9.01;6;0.82;2874
99095;50.26417;4.96796;257;20200321;7;2.4;4.7;6.1;6.26;0;1.43;7130
99095;50.26417;4.96796;257;20200322;10.5;-0.3;5.1;6.9;3.81;0;3.09;16188
99095;50.26417;4.96796;257;20200323;9.5;-0.7;4.4;6;2.96;0;3.12;16105
99095;50.26417;4.96796;257;20200324;10;-0.2;4.9;4.9;2.81;0;3.07;16247
99095;50.26417;4.96796;257;20200325;10.7;-0.8;4.9;4.5;2.81;0;3.04;15994
99095;50.26417;4.96796;257;20200326;9.5;-1.4;4.1;4.4;3.46;0;2.62;15859
99095;50.26417;4.96796;257;20200327;12.2;0.1;6.2;3.3;5.46;0;2.18;13707
99095;50.26417;4.96796;257;20200328;13.8;2.7;8.2;4.5;6.41;0;2.61;14983
99095;50.26417;4.96796;257;20200329;4.8;0.8;2.8;7.5;4.91;1;1.71;9133
99095;50.26417;4.96796;257;20200330;7.1;-4.4;1.3;4.2;4.21;0;1.87;16296
99095;50.26417;4.96796;257;20200331;8.5;2.4;5.4;3.7;5.31;0;2.08;14515
99095;50.26417;4.96796;257;20200401;9.4;-2;3.7;1.7;4.21;0;1.91;16653
99095;50.26417;4.96796;257;20200402;8.6;-2;3.3;2;5.56;0;1.55;13708
99095;50.26417;4.96796;257;20200403;9.2;4.3;6.8;2.9;6.46;0;1.63;8264
99095;50.26417;4.96796;257;20200404;14.5;2;8.2;2.4;5.71;0;2.5;16229
99095;50.26417;4.96796;257;20200405;20.1;4.7;12.4;4.6;6.16;0;4.12;16933
99095;50.26417;4.96796;257;20200406;20;10.4;15.2;4;7.71;0;3.91;15288
99095;50.26417;4.96796;257;20200407;20.7;7.9;14.3;2.6;10.66;0;2.89;16262
99095;50.26417;4.96796;257;20200408;23.2;9.9;16.5;1.9;8.11;1;3.35;16765
99095;50.26417;4.96796;257;20200409;21.9;9.3;15.6;2.4;8.66;0;3.58;18535
99095;50.26417;4.96796;257;20200410;21;8;14.5;3.3;9.01;0;3.77;20566
99095;50.26417;4.96796;257;20200411;22.3;7.8;15;2.4;8.56;0;3.51;18133
99095;50.26417;4.96796;257;20200412;21.9;7.3;14.6;2;8.11;0;3.39;18580
99095;50.26417;4.96796;257;20200413;9.6;9.4;9.5;5.2;6.86;0;2.41;7210
99095;50.26417;4.96796;257;20200414;9.2;-1.2;4;3.1;4.96;0;2.16;16919
99095;50.26417;4.96796;257;20200415;18.2;-0.1;9;2.9;5.41;0;3.39;19281
99095;50.26417;4.96796;257;20200416;20.8;6.6;13.7;2.5;7.86;0;3.51;18167
99095;50.26417;4.96796;257;20200417;22.3;8.1;15.2;2.2;10.16;0;3.5;19590
99095;50.26417;4.96796;257;20200418;17.8;9.9;13.8;2.1;11.61;2;2.37;13605
99095;50.26417;4.96796;257;20200419;13.7;6.4;10.1;3.1;10.31;0;1.89;13810
99095;50.26417;4.96796;257;20200420;18.8;5.9;12.3;6.3;6.16;0;4.97;23461
99095;50.26417;4.96796;257;20200421;20.3;6.6;13.5;5.8;5.71;0;5.37;22742
99095;50.26417;4.96796;257;20200422;22.2;8;15.1;4.3;6.06;0;5.3;23595
99095;50.26417;4.96796;257;20200423;22.9;8.4;15.7;2.1;7.01;0;4.3;23502
99095;50.26417;4.96796;257;20200424;19;6;12.5;3.1;7.76;0;3.5;18040
99095;50.26417;4.96796;257;20200425;14.3;4.3;9.3;2.9;7.31;0;2.63;16045
99095;50.26417;4.96796;257;20200426;17.8;2.6;10.2;1.8;7.11;0;2.92;18704
99095;50.26417;4.96796;257;20200427;21;3.8;12.4;2.4;8.21;0;3.51;19823
99095;50.26417;4.96796;257;20200428;16.2;11.1;13.6;3.9;11.26;5;2.28;9881
99095;50.26417;4.96796;257;20200429;15.6;9.7;12.6;4.8;10.16;8;2.55;11200
99095;50.26417;4.96796;257;20200430;12.6;7.9;10.2;5.3;9.46;5;2.2;13132
99095;50.26417;4.96796;257;20200501;13.1;5.9;9.5;4.3;9.4;5;2.3;16400
99095;50.26417;4.96796;257;20200502;13.4;6.3;9.8;3.5;8.65;2;2.51;15900
99095;50.26417;4.96796;257;20200503;16;1.3;8.6;1.6;9.2;0;2.05;13700
99095;50.26417;4.96796;257;20200504;13.7;9.6;11.7;2.4;10.75;0;1.91;10350
99095;50.26417;4.96796;257;20200505;14.4;4.4;9.4;4.3;6.96;0;3.2;18684
99095;50.26417;4.96796;257;20200506;17;3.7;10.4;3;6.06;0;3.6;20660
99095;50.26417;4.96796;257;20200507;20.4;4.6;12.5;1.7;7.16;0;3.83;24054
99095;50.26417;4.96796;257;20200508;21.3;7.2;14.3;2.3;8.56;0;3.73;19553
99095;50.26417;4.96796;257;20200509;21.3;12.2;16.8;1.9;11.46;2;3.04;14027
99095;50.26417;4.96796;257;20200510;18.7;12.7;15.7;3.4;13.41;8;2.52;11671
99095;50.26417;4.96796;257;20200511;11.2;4.4;7.8;8.1;5.86;0;3.38;18357
99095;50.26417;4.96796;257;20200512;11.6;-0.1;5.7;2.5;5.61;0;2.94;24269
99095;50.26417;4.96796;257;20200513;13.1;1.1;7.1;3.4;6.11;0;3;20919
99095;50.26417;4.96796;257;20200514;12.6;1.2;6.9;5.2;5.71;0;3.55;26355
99095;50.26417;4.96796;257;20200515;14.4;2.1;8.3;4.1;6.16;0;3.67;25565
99095;50.26417;4.96796;257;20200516;16.4;2.7;9.6;1.8;7.06;0;3.2;22072
99095;50.26417;4.96796;257;20200517;18;4;11;1.7;7.76;0;3.65;25505
99095;50.26417;4.96796;257;20200518;21.4;6.8;14.1;2.5;8.71;0;4.38;25375
99095;50.26417;4.96796;257;20200519;22.4;5.9;14.2;2.3;9.76;0;4.42;27050
99095;50.26417;4.96796;257;20200520;22.2;10;16.1;2.5;11.86;0;4.12;23576
99095;50.26417;4.96796;257;20200521;26.6;11;18.8;1.8;12.56;0;4.68;25063
99095;50.26417;4.96796;257;20200522;25.2;15.7;20.5;3.5;13.71;4;4.14;14086
99095;50.26417;4.96796;257;20200523;17;10.4;13.7;4.9;9.31;2;3.38;12957
99095;50.26417;4.96796;257;20200524;15.7;7.9;11.8;4;10.16;0;2.68;15349
99095;50.26417;4.96796;257;20200525;20.3;9.3;14.8;2.2;10.81;0;3.64;20822
99095;50.26417;4.96796;257;20200526;21.9;8;14.9;2.5;9.91;0;4.28;24143
99095;50.26417;4.96796;257;20200527;22.7;9;15.8;2.5;9.91;0;4.22;21594
99095;50.26417;4.96796;257;20200528;20.4;9.3;14.8;4.9;8.21;0;5.39;28071
99095;50.26417;4.96796;257;20200529;21.8;8.3;15;3.7;7.46;0;5.37;27619
99095;50.26417;4.96796;257;20200530;22.9;7.7;15.3;2.7;8.05;0;5.16;27850
99095;50.26417;4.96796;257;20200531;21.2;9.6;15.4;3.3;7.81;0;4.71;21741
99095;50.26417;4.96796;257;20200601;25.8;10.8;18.3;3.5;9.36;0;5.55;23593
99095;50.26417;4.96796;257;20200602;26.9;12.9;19.9;2.1;9.76;0;5.15;24162
99095;50.26417;4.96796;257;20200603;22;11.2;16.6;1.8;11.06;1;3.63;18400
99095;50.26417;4.96796;257;20200604;13.7;12.2;12.9;2.5;11.41;6;1.85;8165
99095;50.26417;4.96796;257;20200605;14.8;7.6;11.2;4.3;9.81;11;2.32;11429
99095;50.26417;4.96796;257;20200606;15.5;6.2;10.8;5.2;8.56;1;3.14;16548
99095;50.26417;4.96796;257;20200607;17.8;8.2;13;3.5;8.71;0;3.58;17938
99095;50.26417;4.96796;257;20200608;16.5;8.1;12.3;2.6;11.01;2;2.67;16369
99095;50.26417;4.96796;257;20200609;14;10.4;12.2;2.9;11.56;0;1.74;8449
99095;50.26417;4.96796;257;20200610;16.1;9.5;12.8;1.8;12.11;2;2.09;11796
99095;50.26417;4.96796;257;20200611;20.3;11.7;16;2.4;12.71;0;3.34;17719
99095;50.26417;4.96796;257;20200612;20.4;10.9;15.7;2.9;13.66;8;2.86;14571
99095;50.26417;4.96796;257;20200613;23.8;11.5;17.7;2.3;14.06;0;4.31;24040
99095;50.26417;4.96796;257;20200614;20.8;13.9;17.3;3;13.16;0;3.56;17144
99095;50.26417;4.96796;257;20200615;22.4;12.4;17.4;2.2;13.06;0;3.57;17583
99095;50.26417;4.96796;257;20200616;21.7;12.2;16.9;1.6;13.96;3;3.33;18393
99095;50.26417;4.96796;257;20200617;20.3;12.8;16.5;2.1;15.01;27;2.48;12561
99095;50.26417;4.96796;257;20200618;20.5;12.4;16.5;3.2;13.51;2;3.9;22546
99095;50.26417;4.96796;257;20200619;20;11.2;15.6;2.5;13.01;0;3.47;20254
99095;50.26417;4.96796;257;20200620;20.7;11.5;16.1;1.4;11.86;0;3.37;18671
99095;50.26417;4.96796;257;20200621;22.4;12.4;17.4;3.5;12.81;2;4.12;19718
99095;50.26417;4.96796;257;20200622;21.1;10.3;15.7;1.9;12.91;0;3.43;19590
99095;50.26417;4.96796;257;20200623;25.2;11.4;18.3;1.8;13.06;0;4.99;28329
99095;50.26417;4.96796;257;20200624;28.7;14.9;21.8;3.3;12.86;0;6.23;27482
99095;50.26417;4.96796;257;20200625;28.1;15;21.5;3.6;12.91;0;6.38;29337
99095;50.26417;4.96796;257;20200626;26.6;17.2;21.9;2.9;16.91;4;4.4;18703
99095;50.26417;4.96796;257;20200627;23.6;16.3;20;5.2;16.31;1;3.99;16159
99095;50.26417;4.96796;257;20200628;19.6;14.2;16.9;4.8;13.06;6;3.7;16851
99095;50.26417;4.96796;257;20200629;18.7;11.5;15.1;4.2;11.01;0;3.61;17303
99095;50.26417;4.96796;257;20200630;19.7;10.1;14.9;5.3;12.31;0;3.25;15291
99095;50.26417;4.96796;257;20200701;19.8;16;17.9;4.5;16.56;3;2.37;9926
99095;50.26417;4.96796;257;20200702;19.2;14.3;16.7;3.7;13.26;1;3.23;14843
99095;50.26417;4.96796;257;20200703;19.4;9.8;14.6;3.5;12.11;0;3.32;18375
99095;50.26417;4.96796;257;20200704;19.8;12.2;16;5.8;14.36;1;2.77;13013
99095;50.26417;4.96796;257;20200705;21.5;17.1;19.3;6.8;16.01;1;3.35;10496
99095;50.26417;4.96796;257;20200706;18.4;10.6;14.5;5;10.01;0;4.02;19728
99095;50.26417;4.96796;257;20200707;20.5;8;14.2;2.6;10.26;0;3.65;19525
99095;50.26417;4.96796;257;20200708;16.8;12.1;14.4;4;14.41;6;1.46;6206
99095;50.26417;4.96796;257;20200709;24.8;15.5;20.2;3.9;15.86;0;4.44;20451
99095;50.26417;4.96796;257;20200710;19.2;15.4;17.3;4.1;13.16;1;3.12;11685
99095;50.26417;4.96796;257;20200711;19.4;7;13.2;1.8;10.41;0;3.59;22967
99095;50.26417;4.96796;257;20200712;21;8.4;14.7;2.6;10.61;0;4.18;24818
99095;50.26417;4.96796;257;20200713;23.8;10.3;17.1;1.8;10.36;0;4.45;24333
99095;50.26417;4.96796;257;20200714;19.7;10.5;15.1;1.8;12.81;4;2.63;14030
99095;50.26417;4.96796;257;20200715;18.9;12.7;15.8;1.5;13.31;1;2.62;14142
99095;50.26417;4.96796;257;20200716;16.2;13;14.6;2.9;14.56;3;1.48;6913
99095;50.26417;4.96796;257;20200717;19.9;13.3;16.6;1.1;15.31;0;2.13;10878
99095;50.26417;4.96796;257;20200718;25.6;12.3;19;1.9;15.01;0;4.02;21058
99095;50.26417;4.96796;257;20200719;26.3;12.7;19.5;2.7;13.21;0;4.89;23857
99095;50.26417;4.96796;257;20200720;20.4;14.2;17.3;3.5;12.76;0;3.35;13977
99095;50.26417;4.96796;257;20200721;21;8.8;14.9;3.3;10.21;0;4.4;25247
99095;50.26417;4.96796;257;20200722;21.2;8.5;14.9;2.6;10.26;0;4.17;24311
99095;50.26417;4.96796;257;20200723;25.1;9.6;17.4;1.6;10.11;0;4.36;23659
99095;50.26417;4.96796;257;20200724;21.8;14.1;18;2.9;13.46;0;3.35;14752
99095;50.26417;4.96796;257;20200725;23.7;14.1;18.9;3.9;14.51;14;3.51;13050
99095;50.26417;4.96796;257;20200726;21.6;14.8;18.2;3.7;14.11;2;3.34;13857
99095;50.26417;4.96796;257;20200727;28.4;12.4;20.4;4.6;11.71;0;5.98;21822
99095;50.26417;4.96796;257;20200728;21;16.6;18.8;4.6;12.31;0;4.38;17415
99095;50.26417;4.96796;257;20200729;22.5;9.9;16.2;2.1;11.46;0;3.75;20559
99095;50.26417;4.96796;257;20200730;28.2;11.5;19.8;2;10.96;0;5.1;25437
99095;50.26417;4.96796;257;20200731;34.8;15.9;25.4;2.9;12.01;0;7.03;27450
